id,headline
889,"W styczniu we Włoszech jest więcej trufli niż w listopadzie, gdy przypada tradycyjny szczyt ich zbiorów."
890,Budowa trasy kolejowej do Karpacza jest kluczowa w regionie dolnośląskim.
891,Rosyjskie linie lotnicze ograniczają liczbę rejsów i wycofują z eksploatacji część samolotów – podał portal Meduza.
892,"Ryanair odwołał sześć lotów z Polski, w tym z lotnisk w Warszawie-Modlinie, Krakowie i Gdańsku, oraz sześć lotów do tych miast, które miały odbyć się w piątek 10 sierpnia."
893,"Centralny Port Komunikacyjny szuka doradcy strategicznego dla projektu, w tej sprawie spółka spotkała się z przedstawicielami singapurskiego Lotniska Changi – powiedział pełniący obowiązki prezesa CPK Mikołaj Wild."
894,Możemy być pierwszym krajem znakującym produkty prozdrowotne.
895,"– W Polsce mamy przesadne przekonanie, że wszyscy zajmują się tylko nami – stwierdził w rozmowie z „Rzeczpospolitą” prezes PKO Banku Polskiego Zbigniew Jagiełło."
896,"Parlament Europejski poparł nowelizację rozporządzenia ws. funduszu Łącząc Europę, która zakłada wpisanie trasy Via Carpatia na unijną listę inwestycji priorytetowych."
897,"Do Sławkowa w województwie śląskim, gdzie kończy się wiodący ze Wschodu szeroki tor kolejowy, dotarł pierwszy pociąg z 45 kontenerami z Chin."
898,"Wzrost z 9,1 do 10 proc. – taka według wstępnych szacunków jest inflacja w strefie euro – poinformował Eurostat."
899,"Elon Musk napisał na Twitterze, że kupuje angielski klub piłkarski Manchester United."
900,Strategiczna dla polskiej gospodarki spółka Gaz-System złożyła raporty o oddziaływaniu na środowisko projektu Baltic Pipe.
901,"Z terminalu Sabine Pass w Stanach Zjednoczonych wyruszył do Polski pierwszy z ośmiu gazowców, które będą realizować dostawy LNG dla Grupy Orlen – poinformowało PGNiG należące do Grupy Orlen."
902,"Na koniec października 2022 r. oficjalne aktywa rezerwowe Polski, zarządzane przez NBP, wynosiły 152,5 mld euro, a w przeliczeniu na dolary amerykańskie – 151,7 mld dolarów – poinformował bank centralny komunikacie."
903,"Amerykańscy producenci przemysłu lotniczego i kosmicznego są gotowi wzmocnić cel klimatyczny, zobowiązując się do osiągnięcia zerowej emisji netto do 2050 r., takie zobowiązanie zostanie omówione przez globalne linie lotnicze w poniedziałek – informuje Reuters."
904,"Komisja Europejska zaproponowała przepisy, które mają otworzyć rynek usług w Unii i znieść bariery administracyjne."
905,– Plan szczegółowy był prezentowany wielokrotnie.
906,"Choć branża zielarska jest wyceniana na 200 mln zł, nasi producenci stają się coraz ważniejszym graczem w Unii Europejskiej. „Rzeczpospolita” wskazuje, że decyduje o tym nie cena, ale wysoka jakość."
907,"Zniesienie lockdownu powoduje, że inwestorzy zagraniczni zakładają w Polsce coraz więcej spółek."
908,"Amerykańscy prokuratorzy generalni Dystryktu Kolumbii, Indiany i Teksasu wnieśli pozwy w imieniu swoich mieszkańców przeciwko Google za „oszukańcze śledzenie lokalizacji użytkowników, które narusza ich prywatność”."
909,115 milionów ludzi na świecie może popaść w skrajne ubóstwo z powodu pandemii koronawirusa.
910,Komisja Europejska chce zakazać sprzedaży aromatyzowanych (mentolowych) wkładów do podgrzewaczy tytoniu.
911,Grecji brakuje pieniędzy na bieżące wydatki.
912,"Komisja Europejska zaproponowała zaklasyfikowanie energii nuklearnej oraz gazu ziemnego jako „zielonych” źródeł energii w ramach systemu unijnego, który ma pomóc rynkom finansowym zdecydować, co jest zrównoważoną inwestycją - informuje „Financial Times”."
913,"– Pomysł kandydata PiS, dotyczący wprowadzenia kwoty wolnej od podatku na poziomie 8 tys. zł, kosztowałoby państwo kilkanaście miliardów złotych – powiedział w radiowej Trójce minister finansów Mateusz Szczurek."
914,"Rosja nie planuje przedłużenia wygasającego w 2019 roku kontraktu z Ukrainą na tranzyt gazu ziemnego do Europy – poinformował rosyjski minister energetyki Aleksandr Nowak, którego cytuje agencja TASS."
915,"W niedzielę, 9 czerwca, sklepy będą zamknięte."
916,"Ministerstwo Finansów zanotowało ponad 7 milionów elektronicznych PIT-ów, złożonych przez internet."
917,"Szara strefa na Ukrainie wytworzyła ponad 47,1 proc."
918,Polskie instytucje finansowe odkryły 2 mln potencjalnych klientów.
919,"Departament Handlu ogłosił w środę wprowadzenie ograniczeń na eksport produktów pięciu chińskich firm, co do których istnieją podejrzenia, że wykorzystują pracę przymusową przedstawicieli mniejszości ujgurskiej przetrzymywanych w obozach internowania."
920,Europoseł Kosma Złotowski z Prawa i Sprawiedliwości złożył do Komisji Europejskiej interpelację ws. przetargu na warszawskie tramwaje.
921,"Agencja Nieruchomości Rolnych po raz pierwszy skorzystała z prawa pierwokupu akcji i za 40 mln zł kupiła  ponad 51 mln akcji, czyli pięć procent kapitału Krajowej Spółki Cukrowej (KSC) – napisał    „Dziennik Gazeta Prawna”."
922,Policja w San Francisco stara się wyjaśnić przyczynę śmierci analityka banku Goldman Sachs.
923,Dziura w publicznej kasie coraz mniejsza.
924,"Rosyjskie i białoruskie tiry wciąż bez przeszkód jeżdżą przez Polskę, dostarczając towary krajom odpowiedzialnym za atak na Ukrainę. – Wiem, że blokadę ze strony państw UE stawiają Węgry, które absolutnie nie chcą nakładania żadnych dodatkowych sankcji na Rosję – powiedziała w studiu TVP Info posłanka PO Marta Wcisło. – Muszę to zdementować – zareagował wiceminister spraw zagranicznych Piotr Wawrzyk."
925,"Decyzja o ukaraniu właściciela sieci Biedronka była kluczowa, bo dotyczy ważnych mechanizmów biznesowych i rynkowych."
926,"– Rozumiemy, że świat się zmienił i my musimy zmienić się razem z nim – powiedział szef banku HSBC Stuart Gulliver."
927,"Koncern motoryzacyjny Volkswagen odłożył podjęcie decyzji w sprawie budowy fabryki samochodów w Turcji - informuje Agencja Reutera, powołując się na dziennik Handelsblatt."
928,Władze hiszpańskiego regionu Balearów zamierzają odebrać właścicielom niektórych lokali mieszkalnych prawo ich użytkowania.
929,"W efekcie pandemii koronawirusa wiele niemieckich przedsiębiorstw stanie w najbliższych miesiącach w obliczu poważnych problemów finansowych - poinformował, powołując się na własne ustalenia, Niemiecki Sejmik Izb Przemysłowych i Handlowych (DIHK)."
930,Popularny serwis Twitter uległ ogólnoświatowej awarii i nie działał przez prawie godzinę.
931,PKN Orlen przedstawił Komisji Europejskiej warunki zaradcze dotyczące przejęcia Lotosu – poinformował we wtorek prezes PKN Orlen Daniel Obajtek.
932,Ciąg dalszy kłopotów Grupy Volkswagen.
933,"Od 2022 r. ryczałt od dochodów będzie mogła wybrać każda spółka kapitałowa, niezależnie od wielkości."
934,"PKN Orlen obejmie patronatem obchody, przypadającej w tym roku, 100. rocznicy powstania Polskiego Komitetu Olimpijskiego (PKOl)."
935,"W pierwszym tygodniu od ponownego otwarcia galerii handlowych Polacy wydali prawie tyle lub co najmniej tyle samo, co przed wprowadzeniem obostrzeń spowodowanych epidemią."
936,Drugi co do wielkości bank w Polsce może wkrótce zmienić właściciela.
937,"Prezes PKN Orlen Daniel Obajtek zapowiedział natychmiastowe rozwiązanie umowy ze stacją benzynową, która kupuje paliwo m. in."
938,"Rosjanie dalej mordują Ukraińców, więc setki firm wycofuje się z rosyjskiego rynku."
939,"Rząd przygotował nowy pakiet finansowy dla firm, w ramach którego przeznaczy 100 mld zł na ochronę miejsc pracy i polskich przedsiębiorstw."
940,"Rząd przygotowuje projekt ustawy o wsparciu kredytobiorców znajdujących się w trudnej sytuacji finansowej, którzy mają kłopoty ze spłatą zobowiązań hipotecznych – podaje „Dziennik Gazeta Prawna”."
941,"Dotacja budżetu dla ZUS będzie sporo mniejsza, niż zakładano."
942,"Agencja ratingowa Fitch obniżyła ocenę wiarygodności kredytowej Grecji o jeden stopień z CCC do CC, uzasadniając to załamaniem się negocjacji z wierzycielami i ogłoszeniem kluczowego dla przyszłości kraju referendum – poinformowano we wtorek wieczorem."
943,"Organizacja Krajów Eksportujących Ropę Naftową (OPEC) zgodziła się wstępnie na obniżenie dziennego limitu wydobycia surowca do 32,5 mln baryłek – podała amerykańska agencja Bloomberg."
944,"Z aptek znikają środki przeciwbólowe, przeciwwirusowe i suplementy diety."
945,"Trybunał Sprawiedliwości UE orzekł w czwartek, że Polska naruszyła częściowo unijną dyrektywę o VAT, stosując obniżoną stawkę tego podatku na niektóre rodzaje sprzętu medycznego i pomocniczego oraz produktów do użytku farmaceutycznego."
946,"„Inwestujemy w małe reaktory jądrowe SMR, bo to szansa na zwiększenie bezpieczeństwa energetycznego Polski i dobre uzupełnienie naszych inwestycji w OZE” – przekazał na Twitterze prezes Orlenu Daniel Obajtek."
947,"Węgierski Bank Narodowy może utajnić informacje o swoich spółkach, jeżeli ich ujawnienie mogłoby zaszkodzić polityce monetarnej państwa."
948,Donald Tusk podczas odbywającej się w środę Rady Krajowej PO przedstawił propozycje zatrzymania rosnącej inflacji.
949,Średnio i lepiej zarabiających podatników prawdopodobnie czeka wzrost obciążeń podatkowych – informuje „Rzeczpospolita”.
950,"Platforma Obywatelska odrzuca poparcie dla Krajowego Planu Odbudowy, blokując tym samym miliardy złotych, jakie mają trafić do Polski z UE."
951,We wtorek ceny ropy wyraźnie spadły.
952,"Szwedzko-amerykańskie badanie pokazało, że żadna płeć nie jest preferowana przy rekrutacji na stanowiska uznawane za męskie."
953,W nocy z czwartku na piątek zostanie otwarte połączenie krajowej „siódemki” z ekspresową obwodnicą Warszawy – poinformowało Ministerstwo Infrastruktury i Rozwoju.
954,"Pandemia koronawirusa przyniosła radykalne zmiany w ofertach pracy czasowej w Hiszpanii na lato – podała telewizja TeleCinco, powołując się na badania firm konsultingowych i agencji zatrudnienia."
955,"KNF ma przedstawić swoje stanowisko ws. wiceprezesa Banku Pekao Michała Krupińskiego oczekującego na zgodę, by móc kierować bankiem – informuje „Rzeczpospolita”."
956,"Sześćdziesięciu strażaków walczyło w środę z pożarem magazynu z winem na przedmieściach Bordeaux, na zachodzie Francji."
957,"We wrześniu Ministerstwo Edukacji Narodowej planuje start pilotażowego programu, zakładającego wprowadzenie do szkół gier komputerowych i gier wideo."
958,Narodowe Centrum Badań i Rozwoju (NCBiR) wybrało ofertę Ursusa jako najkorzystniejszą w wartym ponad 3 mld zł przetargu na autobusy elektryczne.
959,Ministerstwo Finansów planuje wprowadzenie zmian w podatku VAT.
960,"Departament Stanu USA zniesie klauzulę, która chroni gazociąg Nord Stream 2 przed sankcjami przewidzianymi w ustawie CAATSA – poinformował sekretarz stanu Mike Pompeo. – Porzućcie projekt lub poniesiecie konsekwencje – dodał, zwracając się do firm pomagających w budowie."
961,"Japoński koncern elektroniczny - Panasonic, postanowił zerwać współpracę z Rosją."
962,"Zdaniem publicysty dziennika „Frankfurter Rundschau”, Polska osiągnęła sukces na szczycie Rady Europejskiej, bo uzyskała najwięcej pieniędzy z wynegocjowanego budżetu i funduszu odbudowy."
963,"Średnia płaca w kwietniu była o 4,1 procent wyższa niż rok wcześniej i wyniosła 4489,7 tys. zł – podał Główny Urząd Statystyczny."
964,"Brytyjskie stowarzyszenie hodowców świń NPA poinformowało o pierwszych przypadkach, że z powodu deficytu rzeźników zdrowe, przeznaczone do uboju zwierzęta zostały zabite i wyrzucone."
965,Leżąca Centralnej Magistrali Kolejowej stacja kolejowa Włoszczowa Północ (woj. świętokrzyskie) zostanie rozbudowana.
966,Ponad 400 mln zł na rozwój kolejek linowych i infrastruktury turystycznej zainwestują Polskie Koleje Linowe do 2025 r.
967,Usain Bolt otworzył w Paryżu wypożyczalnię elektrycznych hulajnóg.
968,"Biurokracja, na jaką napotykają po brexicie firmy transportowe, wydłuża kolejki na granicy i zmusza do szukania nowych rozwiązań,  np. tras lotniczych."
969,Zakładana w projekcie nowelizacji ustawy górniczej kwota 7 mld zł ma zabezpieczyć wydatki związane z restrukturyzacją górnictwa do końca 2022 roku.
970,"Złoty w środę rano osłabiał się do euro i do franka szwajcarskiego, a umacniał się wobec dolara."
971,Sąd Miejski w Pradze ogłosił upadłość zadłużonej spółki Ceske Aerolinie (CSA).
972,Rząd PiS obniżył podatki VAT oraz wprowadził niższy PIT.
973,Nowy brytyjski minister finansów Rishi Sunak zapowie w budżecie na nowy rok finansowy zwiększenie wydatków na infrastrukturę do najwyższego poziomu od kilkudziesięciu lat.
974,"Dolar goni euro, a z czasem może nawet okazać się silniejszy od europejskiej waluty – zauważa „Gazeta Wyborcza”."
975,Przewrót w niemieckiej polityce energetycznej?
976,"Od 1 października gospodarstwa domowe korzystające z taryfy PGNiG Obrót Detaliczny zapłacą za gaz więcej o 7,4 proc."
977,Szturmem podbiło restauracje i w równie szybkim tempie znika ze sklepów.
978,"– Finanse Rumunii są w dobrym stanie, a rząd spodziewa się w pierwszym kwartale bieżącego roku wstępnej nadwyżki podatkowej w wysokości 1 mld euro – zapowiedział premier tego kraju."
979,"Senacka komisja budżetu i finansów publicznych poparła we wtorek nowelizację wprowadzającą tzw. estoński CIT; opowiedziała się przy tym, by rozwiązanie to objęło także spółdzielnie i spółki komandytowo-akcyjne."
980,"Za kruszec w Polsce jeszcze nigdy nie było trzeba zapłacić tyle, co obecnie."
981,Polskie Górnictwo Naftowe i Gazownictwo kupi więcej skroplonego gazu ziemnego (LNG) w USA.
982,"Zaległości Polaków wynikające m.in. z nieterminowego spłacania kredytów, pożyczek, alimentów czy rachunków za media sięgają prawie 71 mld zł – informują Biuro Informacji Gospodarczej InfoMonitor oraz Biuro Informacji Kredytowej."
983,"USA nałożyły 25-proc. cła na francuskie wino, włoskie sery i szkocką whisky single malt w odwecie za unijne subwencje dla Airbusa."
984,"Fabryka Opel Manufacturing Poland w Tychach oficjalnie rozpoczęła w czwartek produkcję silników benzynowych PureTech, stosowanych w pojazdach Grupy PSA, której częścią jest Opel."
985,W 2018 r.
986,"O wysypie nowych połączeń lotniczych pisze „Rzeczpospolita” i zapowiada, że latem Polska stanie się jednym z najlepiej skomunikowanych krajów w tej części Europy."
987,"W 2019 r. wzrost PKB Polski wyniesie 4,0 proc., w 2020 r. 3,6 procent, a w 2021 r. spowolni do 3,3 procent – przewiduje Bank Światowy. „Prognozy na rok 2019, jak i na lata 2020-2021, są zgodne z tymi, które Bank opublikował w styczniu bieżącego roku” – napisano w komunikacie BŚ."
988,"Zakaz prania, gotowania i opiekowania się dziećmi podczas pracy zdalnej – niektórzy pracodawcy przedstawiają pracownikom do podpisania tego rodzaju aneksów do umów."
989,"– Po raz pierwszy w historii kierunek KE jest zgodny z kierunkiem rozwoju naszego państwa: wspierania małych i średnich gospodarstw – powiedział w Polskim Radiu minister rolnictwa i rozwoju wsi Grzegorz Puda, pytany o przyszłość masowego przetwórstwa."
